Value.ElapsedTime,Value.Mode,Value.Repetitions,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
12314,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12314,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.2979838252067566,-0.44299229979515076,0.019813373684883118
12370,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12370,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.29799193143844604,-0.4430042505264282,0.01979994960129261
12397,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12397,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.2979878783226013,-0.44301658868789673,0.01980014704167843
12398,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12398,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.2979878783226013,-0.44301658868789673,0.01980014704167843
12453,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12453,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.29796120524406433,-0.4429861009120941,0.019826751202344894
12481,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12481,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.2979359030723572,-0.442996084690094,0.019837025552988052
12481,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12481,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.2979359030723572,-0.442996084690094,0.019837025552988052
12537,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12537,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.29790180921554565,-0.44303086400032043,0.019864628091454506
12551,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12551,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.29790619015693665,-0.4430604577064514,0.019860390573740005
12564,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12564,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.29791563749313354,-0.4430810213088989,0.019857246428728104
12620,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12620,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.2978823184967041,-0.4430546760559082,0.019846072420477867
12634,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12634,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.2978792190551758,-0.44304513931274414,0.019834667444229126
12648,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12648,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.29787641763687134,-0.4430240988731384,0.01983039453625679
12704,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12704,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.29791533946990967,-0.4429692029953003,0.01977105811238289
12718,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12718,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.2979269325733185,-0.442969411611557,0.019758928567171097
12732,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12732,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.2979375422000885,-0.4429689943790436,0.019747236743569374
12787,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12787,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.29790815711021423,-0.44288763403892517,0.01970689743757248
12801,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12801,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.29786956310272217,-0.44279050827026367,0.01969509944319725
12815,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12815,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.29782065749168396,-0.44267481565475464,0.019684525206685066
12857,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12857,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.2977379262447357,-0.4426075220108032,0.019630245864391327
12885,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12885,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.2976578176021576,-0.4426676630973816,0.019635796546936035
12899,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12899,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.297600120306015,-0.4426853656768799,0.01963520236313343
12940,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12940,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.2973346710205078,-0.4426965117454529,0.019622301682829857
12968,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12968,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.2971538007259369,-0.4427086412906647,0.019632138311862946
12982,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
12982,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.29706788063049316,-0.4427127242088318,0.01964953914284706
13024,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13024,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.2968595325946808,-0.4427667558193207,0.01970999501645565
13052,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13052,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.29668542742729187,-0.44277670979499817,0.019740266725420952
13066,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13066,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.29658663272857666,-0.44278109073638916,0.019759759306907654
13107,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13107,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.296467661857605,-0.4428030252456665,0.019820405170321465
13135,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13135,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.2964334487915039,-0.4428301751613617,0.019883867353200912
13149,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13149,,,,2022-10-19 9:43:09 AM,FingerFollowData,,,RightControllerPosition,0.2964271605014801,-0.44286686182022095,0.019879039376974106
13191,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13191,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29636886715888977,-0.4429374635219574,0.019902728497982025
13219,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13219,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29641661047935486,-0.4430128037929535,0.01991456374526024
13233,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13233,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29647889733314514,-0.44306421279907227,0.01991927996277809
13274,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13274,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29667702317237854,-0.4432046711444855,0.019970763474702835
13302,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13302,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.2967914342880249,-0.44326671957969666,0.02001447044312954
13316,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13316,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.2968408167362213,-0.4432770311832428,0.02004452422261238
13358,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13358,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.2969921827316284,-0.4432356357574463,0.020075267180800438
13386,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13386,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.2971712350845337,-0.4432726204395294,0.020126640796661377
13400,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13400,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.2972410023212433,-0.44329509139060974,0.02015489712357521
13441,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13441,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.2973829507827759,-0.4433104395866394,0.020224973559379578
13469,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13469,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.2974455952644348,-0.44333115220069885,0.020237233489751816
13483,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13483,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.2974395751953125,-0.4433189928531647,0.02024793066084385
13525,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13525,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29577964544296265,-0.4420148730278015,0.02053268626332283
13553,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13553,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.2954988479614258,-0.4419482946395874,0.02058972790837288
13567,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13567,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29556652903556824,-0.44208523631095886,0.020586341619491577
13608,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13608,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.2956915497779846,-0.44243067502975464,0.020580537617206573
13637,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13637,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
13650,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13650,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
13692,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13692,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
13720,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13720,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
13734,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13734,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
13775,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13775,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
13804,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13804,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
13817,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13817,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
13859,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13859,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
13887,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13887,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
13887,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13887,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
13942,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13942,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
13970,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13970,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
13970,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
13970,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
14026,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
14026,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
14054,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
14054,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
14054,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
14054,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
14109,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
14109,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
14137,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
14137,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
14137,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
14137,,,,2022-10-19 9:43:10 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
14193,,,,2022-10-19 9:43:11 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
14193,,,,2022-10-19 9:43:11 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
14221,,,,2022-10-19 9:43:11 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
14221,,,,2022-10-19 9:43:11 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
14221,,,,2022-10-19 9:43:11 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
14221,,,,2022-10-19 9:43:11 AM,FingerFollowData,,,RightControllerPosition,0.29568976163864136,-0.4424411356449127,0.020579328760504723
