Value.ElapsedTime,Value.Mode,Value.Repetitions,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.LostFocusTime,Value.CurrentRepetition,Value.TrajectoryRepetitionStart,Value.TrajectoryRepetitionEnd
13269,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.372861236,1.042766929,0.464841157,,,0,
13353,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
13353,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.371752113,1.042527795,0.468399078,,,,
13436,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
13436,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.371838391,1.04208982,0.467538744,,,,
13520,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
13520,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.369735837,1.046172857,0.468206733,,,,
13603,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
13603,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.358960032,1.058530927,0.470845878,,,,
13687,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
13687,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.34326005,1.067586064,0.475210577,,,,
13770,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
13770,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.326672375,1.07540369,0.474823624,,,,
13854,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
13854,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.316346586,1.076372504,0.47542128,,,,
13937,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
13937,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.313232064,1.076629758,0.471043944,,,,
14021,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
14021,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.313669324,1.078339219,0.467519075,,,,
14104,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
14104,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.317106187,1.071436286,0.465693116,,,,
14188,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
14188,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.322465539,1.073131084,0.464121938,,,,
14271,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
14271,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.327696562,1.07209301,0.463149756,,,,
14355,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
14355,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.332007885,1.072954059,0.464535117,,,,
14369,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.570690691,0,,
14439,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
14439,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.333959252,1.074683666,0.468488574,,,,
14522,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
14522,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.335516721,1.070405126,0.468253374,,,,
14606,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,1,0
14606,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.333040476,1.076552987,0.472591579,,,1,0
14689,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
14689,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.325872093,1.077850699,0.477684408,,,,
14773,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
14773,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.317429453,1.089247942,0.478286088,,,,
14843,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
14843,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.307296783,1.095721722,0.48361671,,,,
14927,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
14927,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.299816728,1.098855853,0.479546577,,,,
15010,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
15010,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.294588685,1.099113464,0.481316119,,,,
15094,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
15094,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.293624252,1.101354718,0.478500098,,,,
15177,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
15177,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.290589035,1.108042836,0.476945847,,,,
15261,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
15261,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.280952364,1.120351672,0.477546483,,,,
15344,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
15344,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.269186676,1.132682562,0.477861792,,,,
15428,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
15428,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.257267684,1.136201739,0.482713461,,,,
15511,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
15511,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.248886973,1.139005065,0.483222038,,,,
15595,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
15595,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.243810579,1.138881683,0.484060556,,,,
15679,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
15679,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.241181061,1.143539548,0.483134925,,,,
15762,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
15762,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.23828201,1.145656228,0.482691765,,,,
15846,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
15846,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.231965169,1.15242672,0.484166384,,,,
15929,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
15929,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.224854693,1.155486226,0.486670822,,,,
16013,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
16013,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.219777256,1.159080863,0.485900074,,,,
16096,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
16096,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.213222042,1.161340356,0.487637281,,,,
16180,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
16180,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.210463151,1.162676215,0.486284077,,,,
16263,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
16263,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.205242217,1.164482951,0.48795265,,,,
16347,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
16347,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.200845256,1.163956881,0.487839788,,,,
16430,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
16430,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.192009002,1.16970861,0.488165975,,,,
16514,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
16514,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.180832937,1.173326135,0.487631708,,,,
16597,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
16597,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.169378877,1.177792549,0.48688519,,,,
16680,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
16680,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.161524907,1.17770505,0.48654294,,,,
16764,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
16764,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.156546846,1.175486565,0.48504293,,,,
16847,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
16847,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.15152967,1.180041194,0.486363798,,,,
16931,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
16931,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.148456261,1.181990981,0.484485805,,,,
17001,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
17001,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.141045243,1.18920958,0.486962527,,,,
17085,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
17085,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.132440165,1.191206336,0.488411486,,,,
17168,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
17168,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.122412518,1.194941282,0.489571631,,,,
17252,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
17252,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.1133641,1.194357276,0.492034107,,,,
17335,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
17335,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.107334465,1.197628617,0.49136439,,,,
17419,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
17419,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.101545088,1.202308655,0.491298467,,,,
17502,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
17502,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.097120315,1.204412818,0.4899652,,,,
17585,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
17585,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.087631784,1.214052558,0.491285473,,,,
17669,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
17669,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.083806969,1.206182241,0.491614312,,,,
17752,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
17752,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.075007699,1.209609747,0.494506687,,,,
17836,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
17836,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.068489507,1.208123565,0.496393472,,,,
17919,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,2,1
17919,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.066797204,1.206123352,0.495926708,,,2,1
17975,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.194934309,2,,
18003,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
18003,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.07659255,1.197046399,0.492266536,,,,
18086,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
18086,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.089136392,1.198326111,0.486995637,,,,
18170,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
18170,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.095890112,1.198039412,0.490074605,,,,
18253,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
18253,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.110451028,1.19159627,0.482368201,,,,
18337,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
18337,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.123405397,1.189633369,0.480187565,,,,
18420,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
18420,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.135179579,1.183961153,0.477543056,,,,
18504,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
18504,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.136664137,1.19218111,0.481402665,,,,
18587,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
18587,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.144959345,1.175254703,0.479061484,,,,
18671,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
18671,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.144473463,1.180809855,0.48207435,,,,
18755,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
18755,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.148832202,1.171813011,0.483394772,,,,
18838,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
18838,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.154376954,1.172079206,0.481915921,,,,
18922,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
18922,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.16143465,1.169702291,0.481266797,,,,
19005,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
19005,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.171348915,1.165302157,0.480132222,,,,
19089,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
19089,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.181727633,1.164066195,0.479659855,,,,
19159,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
19159,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.190616086,1.15972805,0.477701396,,,,
19243,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
19243,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.196516931,1.16183877,0.478323013,,,,
19326,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
19326,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.202205613,1.159212351,0.476870805,,,,
19410,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
19410,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.205554053,1.156779647,0.478243113,,,,
19493,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
19493,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.210183024,1.152630329,0.476933002,,,,
19577,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
19577,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.214464262,1.152314663,0.478094548,,,,
19632,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.027719501,2,,
19660,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
19660,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.221626997,1.1448704,0.475132704,,,,
19744,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
19744,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.228653088,1.141561866,0.476648927,,,,
19827,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
19827,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.238158032,1.136518836,0.472274303,,,,
19911,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
19911,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.244004473,1.136650085,0.473557144,,,,
19952,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.041694701,2,,
19994,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
19994,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.250913262,1.130706787,0.471191555,,,,
20078,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
20078,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.25524205,1.134573817,0.47267136,,,,
20091,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.0138515,2,,
20119,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.0137385,2,,
20161,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
20161,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.259700656,1.128866673,0.474742234,,,,
20244,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.041657798,2,,
20245,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
20245,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.262967765,1.131081104,0.474220097,,,,
20328,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
20328,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.267122418,1.119528055,0.475333989,,,,
20412,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
20412,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.271232873,1.124513745,0.473996758,,,,
20453,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.083558597,2,,
20495,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
20495,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.275634408,1.116752505,0.475702494,,,,
20578,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.0137541,2,,
20579,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
20579,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.283504158,1.118137479,0.47162503,,,,
20620,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.027643099,2,,
20663,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
20663,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.290519714,1.116574168,0.471648663,,,,
20704,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.0134696,2,,
20745,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
20745,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.297365755,1.111734867,0.468882173,,,,
20815,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.0696081,2,,
20829,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
20829,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.301624626,1.113290548,0.468770176,,,,
20913,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
20913,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.304036587,1.106871128,0.468878686,,,,
20982,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.153148413,2,,
20996,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
20996,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.304382354,1.115308523,0.470354199,,,,
21080,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.055212498,2,,
21080,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
21080,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.303684056,1.110310912,0.471114486,,,,
21163,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
21163,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.300162226,1.115080714,0.473634928,,,,
21247,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
21247,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.29698211,1.113228083,0.476351798,,,,
21317,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
21317,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.296699524,1.111917973,0.474831641,,,,
21400,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
21400,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.298298419,1.108906746,0.473820508,,,,
21484,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
21484,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.299474984,1.111200809,0.472870797,,,,
21553,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.41754809,2,,
21568,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
21568,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.300764978,1.107977152,0.474514246,,,,
21651,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
21651,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.30289641,1.108437896,0.472875297,,,,
21678,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.097140998,2,,
21706,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.0139169,2,,
21734,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
21734,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.303909302,1.1097368,0.474180013,,,,
21817,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
21817,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.305718303,1.106962562,0.472142309,,,,
21902,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
21902,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.304707766,1.114061356,0.473675162,,,,
21985,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
21985,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.303929865,1.10778296,0.474351019,,,,
21998,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.278297275,2,,
22069,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
22069,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.303560078,1.112617612,0.474854857,,,,
22152,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
22152,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.305031568,1.106593013,0.474802762,,,,
22166,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.153132096,2,,
22236,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
22236,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.307579041,1.110698342,0.473678172,,,,
22291,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.111262105,2,,
22319,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
22319,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.310183316,1.107450008,0.474740654,,,,
22402,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
22402,,,9/28/2022 10:57,FingerFollowData,,,RightControllerPosition,-0.312984139,1.109519005,0.472512424,,,,
22444,,,9/28/2022 10:57,,,,FingerFollowData,,,,0.12483009,2,,
22486,,,9/28/2022 10:57,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,,,
