Value.ElapsedTime,Value.Repetitions,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.Delay,Value.CurrentRepetition
14428,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.140536174,1.26742661,0.483702481,,
14511,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
14511,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.132249534,1.247932076,0.432227254,,
14595,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
14595,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.118193202,1.215237498,0.361734331,,
14678,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
14678,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.105008967,1.180724621,0.295677543,,
14762,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
14762,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.094322823,1.154381752,0.237421796,,
14846,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
14846,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.088824823,1.141196728,0.197974548,,
14929,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
14929,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.088101327,1.136365414,0.183867186,,
15013,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
15013,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.086640008,1.136670589,0.181885913,,
15096,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
15096,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.091874592,1.128925085,0.191285118,,
15180,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
15180,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.096995197,1.129761219,0.221037924,,
15263,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
15263,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.099082753,1.143309951,0.268051088,,
15347,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
15347,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.100918338,1.159985423,0.317788333,,
15431,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
15431,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.103314333,1.18004787,0.371193886,,
15514,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
15514,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.102734387,1.203785419,0.405713677,,
15597,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
15597,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.111365609,1.21579206,0.439202189,,
15681,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
15681,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.117155023,1.234950542,0.458984673,,
15764,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
15764,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.121797621,1.251593947,0.474956423,,
15848,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
15848,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.126250148,1.260177612,0.489612877,,
15932,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
15932,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.124652885,1.272549391,0.496409982,,
15959,,9/28/2022 11:11,,,,FingerNoseData,,,,1796,8
16015,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
16015,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.123000704,1.2676301,0.500872076,,
16099,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
16099,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.121318214,1.261704803,0.499057919,,
16182,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
16182,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.120508261,1.255832553,0.492783755,,
16252,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
16252,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.115821816,1.248345852,0.471135944,,
16335,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
16335,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.103965715,1.240381002,0.412943512,,
16419,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
16419,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.096428864,1.209697604,0.355661601,,
16503,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
16503,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.091429785,1.17573905,0.303946763,,
16585,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
16585,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.085493542,1.152366877,0.254184008,,
16669,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
16669,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.079921894,1.145464897,0.22108072,,
16752,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
16752,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.078438118,1.143924594,0.202773869,,
16836,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
16836,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.072985396,1.148809433,0.191923425,,
16919,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
16919,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.0698006,1.149400115,0.191733912,,
17003,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
17003,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.068967797,1.145346522,0.194929019,,
17086,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
17086,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.065550782,1.141987681,0.198152483,,
17170,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
17170,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.066396557,1.139515162,0.203503311,,
17253,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
17253,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.060611479,1.138312817,0.198021829,,
17337,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
17337,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.05955708,1.140687823,0.192625448,,
17421,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
17421,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.054766055,1.14048183,0.171905339,,
17504,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
17504,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.053357966,1.142230511,0.163051575,,
17587,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
17587,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.050537713,1.146784782,0.187263086,,
17671,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
17671,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.027230494,1.174700856,0.244172215,,
17755,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
17755,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.004479733,1.207139015,0.311499089,,
17838,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
17838,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.036111575,1.236575484,0.373739988,,
17922,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
17922,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.062594712,1.264395595,0.417175919,,
18005,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
18005,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.083571546,1.291661859,0.454323053,,
18089,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
18089,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.10512653,1.316862941,0.486929178,,
18172,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
18172,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.116397001,1.331467748,0.502116978,,
18228,,9/28/2022 11:11,,,,FingerNoseData,,,,2269,9
18256,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
18256,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.118772075,1.322481751,0.510098219,,
18339,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
18339,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.115029931,1.309614062,0.505142808,,
18410,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
18410,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.11074844,1.299578428,0.504779041,,
18493,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
18493,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.101769164,1.291820168,0.481402129,,
18577,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
18577,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.078336947,1.269302607,0.429008126,,
18660,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
18660,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.049397465,1.22478652,0.372956008,,
18744,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
18744,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.02595211,1.180835605,0.325611472,,
18827,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
18827,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.012060102,1.152975798,0.279406846,,
18911,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
18911,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.003610139,1.13750422,0.237860024,,
18995,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
18995,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.018125499,1.132494569,0.201128617,,
19078,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
19078,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.023220845,1.135185003,0.176831841,,
19161,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
19161,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.02025011,1.140386224,0.165595144,,
19245,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
19245,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.021447681,1.139232874,0.175886557,,
19328,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
19328,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.025051786,1.138825893,0.217806578,,
19412,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
19412,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.029638156,1.13527441,0.288585216,,
19496,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
19496,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.028046576,1.128570318,0.36413002,,
19579,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
19579,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.021677507,1.13462019,0.419345081,,
19663,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
19663,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.012667482,1.145073652,0.464984477,,
19746,10,9/28/2022 11:11,,TRUE,fd6c8ed2-63ab-4448-9ff3-847962dbdc3c,FingerNoseConfig,,,,,
0,10,9/28/2022 11:12,,FALSE,fd6c8ed2-63ab-4448-9ff3-847962dbdc3c,FingerNoseConfig,,,,,
1,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
1,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.007086725,0.623087525,0.252800882,,
82,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
82,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.007311756,0.622172117,0.252705544,,
164,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
164,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.006749087,0.623944938,0.251617372,,
249,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
249,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.007128414,0.622535527,0.25192529,,
331,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
331,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.007029659,0.6231668,0.251078367,,
413,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
413,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.007403954,0.622540593,0.250902057,,
497,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
497,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.007309044,0.623700857,0.249809787,,
581,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
581,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.005330284,0.62540561,0.25081104,,
665,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
665,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.00406151,0.63012296,0.250977874,,
748,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
748,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.005033062,0.65386951,0.254704565,,
832,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
832,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.015530211,0.693644881,0.261745363,,
916,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
916,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.01968625,0.731802702,0.272493064,,
1000,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
1000,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.019358268,0.771925509,0.284404606,,
1083,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
1083,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.021601586,0.822223485,0.289651841,,
1167,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
1167,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.028643081,0.875163555,0.292719901,,
1251,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
1251,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.042416915,0.922183633,0.304125726,,
1334,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
1334,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.059766784,0.96737659,0.326735467,,
1418,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
1418,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.075266264,1.025439024,0.355216652,,
1488,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
1488,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.087629966,1.062880635,0.382816315,,
1572,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
1572,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.102181733,1.099044561,0.405088007,,
1656,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
1656,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.109649889,1.119785905,0.429127038,,
1739,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
1739,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.117457874,1.128450751,0.446239352,,
1823,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
1823,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.121907227,1.129216075,0.46333009,,
1907,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
1907,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.121296257,1.132553577,0.480948627,,
1934,,9/28/2022 11:12,,,,FingerNoseData,,,,1934,1
1990,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
1990,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.121899411,1.12981379,0.491346866,,
2074,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
2074,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.122284129,1.126693368,0.494235873,,
2158,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
2158,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.121444702,1.126214504,0.489902318,,
2241,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
2241,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.118100606,1.12463975,0.46836108,,
2325,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
2325,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.108246699,1.131474972,0.420211703,,
2408,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
2408,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.093418516,1.129052639,0.353781998,,
2492,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
2492,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.073547669,1.127458811,0.275963694,,
2576,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
2576,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.061208844,1.118242264,0.216130495,,
2659,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
2659,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.053169418,1.113649845,0.166763216,,
2743,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
2743,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.053714972,1.112240314,0.153545648,,
2826,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
2826,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.055639967,1.10825479,0.153312594,,
2910,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
2910,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.055438135,1.107044101,0.165193319,,
2994,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
2994,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.045846879,1.113132238,0.187622011,,
3077,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
3077,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.032103904,1.129435062,0.230050728,,
3161,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
3161,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.019893406,1.14368546,0.281187594,,
3244,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
3244,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.006206932,1.158620477,0.330744684,,
3327,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
3327,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,0.013871917,1.183124661,0.364135057,,
3398,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
3398,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,0.029333334,1.204898596,0.3932091,,
3481,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
3481,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,0.044613361,1.232922792,0.417097896,,
3565,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
3565,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,0.061467182,1.264583707,0.434002638,,
3649,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
3649,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,0.070540205,1.282135606,0.45941937,,
3732,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
3732,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,0.075172983,1.300652266,0.475331128,,
3816,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
3816,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,0.078406222,1.306134105,0.493414849,,
3885,,9/28/2022 11:12,,,,FingerNoseData,,,,1951,2
3899,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
3899,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,0.079538256,1.304326773,0.500550985,,
3983,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
3983,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,0.0776316,1.308149815,0.49533692,,
4066,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
4066,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,0.076220714,1.297244072,0.502887189,,
4149,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
4149,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,0.068971962,1.290753603,0.483657777,,
4233,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
4233,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,0.044876926,1.26954937,0.429192752,,
4316,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
4316,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,0.019992709,1.228673935,0.361631334,,
4400,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
4400,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,0.004159153,1.188746333,0.298383236,,
4484,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
4484,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.004360576,1.156564236,0.250509351,,
4567,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
4567,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.013739829,1.131733894,0.217989817,,
4651,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
4651,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.01877458,1.121119857,0.193349108,,
4734,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
4734,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.017433645,1.120302081,0.17795302,,
4818,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
4818,,9/28/2022 11:12,FingerNoseData,,,RightControllerPosition,-0.017116191,1.122110248,0.173167214,,
4901,,9/28/2022 11:12,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
