Value.ElapsedTime,Value.Mode,Value.Repetitions,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.LostFocusTime,Value.CurrentRepetition,Value.TrajectoryRepetitionStart,Value.TrajectoryRepetitionEnd
17935,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.005046931,1.297605991,0.538103342,,,,
18019,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
18019,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.012730989,1.300405383,0.537878275,,,,
18102,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353185,,,,
18102,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.020819226,1.303205252,0.537072718,,,,
18186,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
18186,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.029701363,1.305558085,0.537440479,,,,
18269,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544714,0.098353148,,,,
18269,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.039034035,1.307013273,0.537511408,,,,
18353,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353148,,,,
18353,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.047765043,1.307859898,0.538102388,,,,
18436,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.09835311,,,,
18436,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.055649888,1.308681607,0.538259149,,,,
18520,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353177,,,,
18520,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.060983673,1.309226155,0.537057757,,,,
18603,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353185,,,,
18603,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.066413872,1.311157703,0.537056983,,,,
18687,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353177,,,,
18687,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.071981311,1.313489556,0.536833942,,,,
18757,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544714,0.098353192,,,,
18757,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.078688256,1.316811681,0.536046922,,,,
18841,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544833,0.09835314,,,,
18841,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.086911969,1.318899035,0.538208842,,,,
18924,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353177,,,,
18924,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.096346661,1.320718884,0.541469634,,,,
19008,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353148,,,,
19008,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.106433608,1.322676182,0.543291748,,,,
19091,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
19091,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.115273893,1.322905421,0.546672225,,,,
19175,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544893,0.09835317,,,,
19175,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.122853503,1.324660182,0.546825588,,,,
19259,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544714,0.098353229,,,,
19259,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.127500415,1.325198412,0.54735285,,,,
19342,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
19342,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.131294519,1.326308012,0.547665894,,,,
19426,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.09835311,,,,
19426,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.136548802,1.32999742,0.54618144,,,,
19509,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353185,,,,
19509,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.143451646,1.333869576,0.545625448,,,,
19593,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544714,0.098353229,,,,
19593,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.153603286,1.339134693,0.546519637,,,,
19676,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
19676,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.166146234,1.345011711,0.546407163,,,,
19760,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
19760,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.175380304,1.34542644,0.547377169,,,,
19843,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353118,,,,
19843,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.180223733,1.343315721,0.547123432,,,,
19927,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353177,,,,
19927,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.1834566,1.341736794,0.547561049,,,,
20010,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544714,0.098353148,,,,
20010,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.185834214,1.341478348,0.547579408,,,,
20094,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767197,0.751544774,0.098353058,,,,
20094,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.19076167,1.344183564,0.54678148,,,,
20178,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353177,,,,
20178,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.199263424,1.348711729,0.546897352,,,,
20261,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
20261,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.209322423,1.351703286,0.549104154,,,,
20345,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544833,0.09835314,,,,
20345,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.220878959,1.35400641,0.551214159,,,,
20428,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544714,0.098353148,,,,
20428,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.231138989,1.354752302,0.553784907,,,,
20512,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767197,0.751544833,0.098353095,,,,
20512,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.240427539,1.355873346,0.554517329,,,,
20595,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.0983532,,,,
20595,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.246733338,1.356501579,0.555664182,,,,
20679,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353192,,,9,8
20679,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.251269877,1.359693766,0.55550158,,,9,8
20762,,,9/28/2022 12:09,,,,FingerFollowData,,,,0.167095199,9,,
20762,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353207,,,,
20762,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.241875827,1.354150414,0.554672241,,,,
20845,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.0983532,,,,
20845,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.222583026,1.341129422,0.556147337,,,,
20915,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353192,,,,
20915,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.214575902,1.337003112,0.557786226,,,,
20999,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353207,,,,
20999,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.207167894,1.33498919,0.558606803,,,,
21082,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.09835317,,,,
21082,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.201565117,1.335968614,0.557208598,,,,
21165,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.09835317,,,,
21165,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.192387715,1.330851555,0.557339907,,,,
21249,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544833,0.098353148,,,,
21249,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.187110692,1.33166492,0.553727627,,,,
21332,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544893,0.098353133,,,,
21332,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.18098785,1.327905536,0.554098308,,,,
21416,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544833,0.098353244,,,,
21416,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.172670752,1.32378006,0.55313772,,,,
21499,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544893,0.09835317,,,,
21499,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.161210164,1.318885565,0.549670756,,,,
21583,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544714,0.098353103,,,,
21583,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.150956571,1.315663099,0.546620727,,,,
21666,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
21666,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.143280432,1.314725995,0.543241262,,,,
21750,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
21750,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.138946891,1.31367743,0.543169498,,,,
21833,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
21833,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.13659288,1.31204319,0.543410957,,,,
21917,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.09835311,,,,
21917,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.131699532,1.308391929,0.543482065,,,,
22000,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353148,,,,
22000,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.125259891,1.304694533,0.54407686,,,,
22084,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353192,,,,
22084,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.116381198,1.300587177,0.54357636,,,,
22168,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767197,0.751544893,0.098353088,,,,
22168,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.105806835,1.297042012,0.541873634,,,,
22251,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544833,0.098353148,,,,
22251,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.097478107,1.294451118,0.541449308,,,,
22335,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
22335,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.091504835,1.292713404,0.541411042,,,,
22418,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
22418,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.08653374,1.289538264,0.542876005,,,,
22502,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
22502,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.080520369,1.286081672,0.543326437,,,,
22585,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353118,,,,
22585,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.073551066,1.283173919,0.542232752,,,,
22669,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544893,0.098353162,,,,
22669,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.065567926,1.280039191,0.541402817,,,,
22752,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767197,0.751544893,0.098353021,,,,
22752,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.056703489,1.277637601,0.540228367,,,,
22836,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767197,0.751544774,0.098353051,,,,
22836,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.046929207,1.276043057,0.537834346,,,,
22919,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544714,0.098353148,,,,
22919,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.038692776,1.274469495,0.536645293,,,,
23003,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544833,0.098353148,,,,
23003,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.032898735,1.273449659,0.53576982,,,,
23086,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353177,,,,
23086,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.029041559,1.271986127,0.536165595,,,,
23157,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.09835317,,,,
23157,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.025007091,1.268854856,0.537682831,,,,
23240,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767197,0.751544952,0.098353073,,,,
23240,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.018426467,1.264968634,0.538756371,,,,
23324,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
23324,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.01099417,1.263106465,0.53866601,,,,
23408,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544833,0.09835314,,,,
23408,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,0.002987535,1.261286497,0.538196385,,,,
23491,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353177,,,,
23491,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.005563666,1.258212209,0.537613988,,,,
23574,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.09835317,,,,
23574,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.015132446,1.254503965,0.536485553,,,,
23658,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544714,0.09835314,,,,
23658,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.023107873,1.252452493,0.535889149,,,,
23741,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544893,0.098353215,,,,
23741,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.029640313,1.251046658,0.535591304,,,,
23825,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544714,0.09835314,,,,
23825,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.035781782,1.249283195,0.535047889,,,,
23909,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353177,,,,
23909,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.042378891,1.24628222,0.535222948,,,,
23992,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544833,0.098353148,,,,
23992,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.050447982,1.24212575,0.535026968,,,,
24076,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353177,,,,
24076,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.058624264,1.239656568,0.533797622,,,,
24159,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353177,,,,
24159,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.066436663,1.238176823,0.532811284,,,,
24243,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353192,,,,
24243,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.070932947,1.237960458,0.532509625,,,,
24326,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544833,0.098353148,,,,
24326,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.075984262,1.237596512,0.5315817,,,,
24410,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767257,0.751545012,0.098352924,,,,
24410,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.081415556,1.234130502,0.532680333,,,,
24493,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544952,0.098353177,,,,
24493,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.086678967,1.231298089,0.532361984,,,,
24577,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544833,0.098353148,,,,
24577,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.094462201,1.22744441,0.532004237,,,,
24660,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767197,0.751544774,0.098353066,,,,
24660,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.103909902,1.224066973,0.529899955,,,,
24744,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
24744,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.113601781,1.221309185,0.528116167,,,,
24828,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353185,,,,
24828,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.123606667,1.218427658,0.525694311,,,,
24910,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.09835317,,,,
24910,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.130579993,1.217754364,0.52427423,,,,
24994,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353177,,,,
24994,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.134192824,1.218823314,0.524831295,,,,
25077,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
25077,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.138520941,1.217465162,0.5264799,,,,
25161,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544833,0.09835314,,,,
25161,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.14359282,1.214838266,0.527801156,,,,
25244,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544833,0.098353177,,,,
25244,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.150262222,1.210831285,0.527225077,,,,
25314,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544833,0.098353148,,,10,9
25314,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.156241417,1.209340453,0.526283264,,,10,9
25356,Normal,10,9/28/2022 12:09,,TRUE,d39818f3-fae5-4345-b128-d72d47e8efe0,FingerFollowConfig,,,,,,,
0,Normal,10,9/28/2022 12:09,,FALSE,d39818f3-fae5-4345-b128-d72d47e8efe0,FingerFollowConfig,,,,,,,
3,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544893,0.09835317,,,,
3,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.127442449,0.776841819,0.380306393,,,,
82,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544833,0.09835314,,,,
82,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.117079437,0.778582513,0.380915433,,,,
165,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353118,,,,
165,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.101690672,0.7830441,0.378835797,,,,
248,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353177,,,,
248,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.086913906,0.788628101,0.376786739,,,,
331,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353185,,,,
331,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.071149908,0.797946513,0.37451905,,,,
415,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544654,0.09835314,,,,
415,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.059476819,0.819563806,0.375063151,,,,
498,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544833,0.098353192,,,,
498,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.044399716,0.864158392,0.38828218,,,,
581,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
581,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.038472135,0.926193058,0.400681823,,,,
665,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544714,0.098353148,,,,
665,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.035844877,1.002227783,0.411242664,,,,
749,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767197,0.751544774,0.098353058,,,,
749,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.034518093,1.080856085,0.42149961,,,,
833,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767197,0.751544833,0.098353095,,,,
833,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.04168148,1.129037142,0.431231141,,,,
917,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544714,0.098353148,,,,
917,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.048209995,1.153443336,0.444180965,,,,
1001,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.09835317,,,,
1001,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.054518115,1.168950677,0.449278384,,,,
1084,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544833,0.098353148,,,,
1084,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.061763778,1.178728342,0.456667304,,,,
1168,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.09835311,,,,
1168,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.074582241,1.184749007,0.461737841,,,,
1251,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544654,0.09835314,,,,
1251,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.092611656,1.174230576,0.467052847,,,,
1335,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.0983532,,,,
1335,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.108959816,1.160435557,0.4753488,,,,
1419,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544714,0.098353103,,,,
1419,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.123715118,1.14806807,0.486942679,,,,
1503,,,9/28/2022 12:09,,,,FingerFollowData,,,,0,0,,
1503,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544714,0.09835314,,,,
1503,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.135551497,1.144159198,0.496238172,,,,
1586,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767197,0.751544774,0.098353051,,,,
1586,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.141275421,1.148079038,0.504580677,,,,
1670,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767197,0.751544833,0.098353095,,,0,
1670,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.142460734,1.152416945,0.510481358,,,0,
1754,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353177,,,,
1754,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.144582644,1.153998017,0.51165694,,,,
1837,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544893,0.09835317,,,,
1837,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.146075711,1.161901832,0.511021614,,,,
1921,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544833,0.09835311,,,,
1921,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.149790227,1.169358969,0.509026945,,,,
1991,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353177,,,,
1991,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.155457541,1.175369859,0.507631302,,,,
2075,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
2075,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.163857639,1.185579538,0.505412757,,,,
2159,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544774,0.098353155,,,,
2159,,,9/28/2022 12:09,FingerFollowData,,,RightControllerPosition,-0.171892896,1.195036888,0.504848123,,,,
2242,,,9/28/2022 12:09,FingerFollowData,,,LeftControllerPosition,-0.873767138,0.751544833,0.098353148,,,,
