Value.ElapsedTime,Value.Time,Value.TimerShowed,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
18514,2022-09-28 12:14:11 PM,,PegboardData,,,RightControllerPosition,0.07849032431840897,-0.26479098200798035,0.27460601925849915
18598,2022-09-28 12:14:11 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.34965404868125916,0.10904933512210846
18598,2022-09-28 12:14:11 PM,,PegboardData,,,RightControllerPosition,0.07853327691555023,-0.25241199135780334,0.2815314531326294
18681,2022-09-28 12:14:11 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904937237501144
18681,2022-09-28 12:14:11 PM,,PegboardData,,,RightControllerPosition,0.08082583546638489,-0.2263900488615036,0.30731266736984253
18765,2022-09-28 12:14:11 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494692325592
18765,2022-09-28 12:14:11 PM,,PegboardData,,,RightControllerPosition,0.08646216988563538,-0.17910082638263702,0.3509218990802765
18849,2022-09-28 12:14:11 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494841337204
18849,2022-09-28 12:14:11 PM,,PegboardData,,,RightControllerPosition,0.09349524974822998,-0.11830829828977585,0.40190115571022034
18932,2022-09-28 12:14:11 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904937237501144
18932,2022-09-28 12:14:11 PM,,PegboardData,,,RightControllerPosition,0.09501739591360092,-0.051796816289424896,0.43951669335365295
19016,2022-09-28 12:14:11 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965381026268005,0.10904950648546219
19016,2022-09-28 12:14:11 PM,,PegboardData,,,RightControllerPosition,0.09663236886262894,-0.011523120105266571,0.4759025573730469
19100,2022-09-28 12:14:11 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539890766144,0.1090494692325592
19100,2022-09-28 12:14:11 PM,,PegboardData,,,RightControllerPosition,0.10181150585412979,-0.0028011645190417767,0.5216924548149109
19171,2022-09-28 12:14:11 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.349653959274292,0.10904954373836517
19171,2022-09-28 12:14:11 PM,,PegboardData,,,RightControllerPosition,0.10621810704469681,-0.011159433051943779,0.5471735596656799
19254,2022-09-28 12:14:11 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.34965381026268005,0.10904927551746368
19254,2022-09-28 12:14:11 PM,,PegboardData,,,RightControllerPosition,0.11255501210689545,-0.016477836295962334,0.5585538148880005
19334,2022-09-28 12:14:11 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965384006500244,0.10904953628778458
19334,2022-09-28 12:14:11 PM,,PegboardData,,,RightControllerPosition,0.11612048000097275,-0.014556419104337692,0.5618733763694763
19421,2022-09-28 12:14:12 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
19421,2022-09-28 12:14:12 PM,,PegboardData,,,RightControllerPosition,0.10914651304483414,-0.02014744095504284,0.5643109679222107
19506,2022-09-28 12:14:12 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965384006500244,0.10904943197965622
19506,2022-09-28 12:14:12 PM,,PegboardData,,,RightControllerPosition,0.10631529241800308,-0.022438859567046165,0.5669536590576172
19589,2022-09-28 12:14:12 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496539890766144,0.10904944688081741
19589,2022-09-28 12:14:12 PM,,PegboardData,,,RightControllerPosition,0.10629486292600632,-0.024000931531190872,0.5713018774986267
19671,2022-09-28 12:14:12 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494841337204
19671,2022-09-28 12:14:12 PM,,PegboardData,,,RightControllerPosition,0.10529457777738571,-0.02484739013016224,0.57319575548172
19754,2022-09-28 12:14:12 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
19754,2022-09-28 12:14:12 PM,,PegboardData,,,RightControllerPosition,0.104488305747509,-0.025459259748458862,0.5737967491149902
19836,2022-09-28 12:14:12 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.349653959274292,0.10904954373836517
19836,2022-09-28 12:14:12 PM,,PegboardData,,,RightControllerPosition,0.10237424820661545,-0.025914201512932777,0.5703269243240356
19922,2022-09-28 12:14:12 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
19922,2022-09-28 12:14:12 PM,,PegboardData,,,RightControllerPosition,0.10237374156713486,-0.026344861835241318,0.570277750492096
20002,2022-09-28 12:14:12 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.34965404868125916,0.10904933512210846
20002,2022-09-28 12:14:12 PM,,PegboardData,,,RightControllerPosition,0.10616347938776016,-0.030953751876950264,0.5817335844039917
20085,2022-09-28 12:14:12 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496539890766144,0.10904944688081741
20085,2022-09-28 12:14:12 PM,,PegboardData,,,RightControllerPosition,0.11221129447221756,-0.03714192658662796,0.5727766752243042
20169,2022-09-28 12:14:12 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496539890766144,0.10904944688081741
20169,2022-09-28 12:14:12 PM,,PegboardData,,,RightControllerPosition,0.1064208596944809,-0.04678461700677872,0.5244320034980774
20253,2022-09-28 12:14:12 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904937237501144
20253,2022-09-28 12:14:12 PM,,PegboardData,,,RightControllerPosition,0.09739301353693008,-0.09131157398223877,0.4529002904891968
20337,2022-09-28 12:14:12 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904937237501144
20337,2022-09-28 12:14:12 PM,,PegboardData,,,RightControllerPosition,0.09891218692064285,-0.16367870569229126,0.4056795835494995
20421,2022-09-28 12:14:13 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.34965410828590393,0.10904937982559204
20421,2022-09-28 12:14:13 PM,,PegboardData,,,RightControllerPosition,0.09292449057102203,-0.23553670942783356,0.39104264974594116
20504,2022-09-28 12:14:13 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494692325592
20504,2022-09-28 12:14:13 PM,,PegboardData,,,RightControllerPosition,0.09438694268465042,-0.278719961643219,0.40934455394744873
20588,2022-09-28 12:14:13 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.34965407848358154,0.10904935747385025
20588,2022-09-28 12:14:13 PM,,PegboardData,,,RightControllerPosition,0.09874816238880157,-0.29471734166145325,0.4295022189617157
20672,2022-09-28 12:14:13 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965384006500244,0.10904954373836517
20672,2022-09-28 12:14:13 PM,,PegboardData,,,RightControllerPosition,0.09480361640453339,-0.3000112771987915,0.4318089783191681
20755,2022-09-28 12:14:13 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.10904955118894577
20755,2022-09-28 12:14:13 PM,,PegboardData,,,RightControllerPosition,0.09209924191236496,-0.29619458317756653,0.4305421710014343
20839,2022-09-28 12:14:13 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904937237501144
20839,2022-09-28 12:14:13 PM,,PegboardData,,,RightControllerPosition,0.08984167128801346,-0.2817190885543823,0.4256128966808319
20922,2022-09-28 12:14:13 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
20922,2022-09-28 12:14:13 PM,,PegboardData,,,RightControllerPosition,0.08861695975065231,-0.25683972239494324,0.41959935426712036
21006,2022-09-28 12:14:13 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496537506580353,0.10904937982559204
21006,2022-09-28 12:14:13 PM,,PegboardData,,,RightControllerPosition,0.08668376505374908,-0.1961248219013214,0.41675058007240295
21090,2022-09-28 12:14:13 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494692325592
21090,2022-09-28 12:14:13 PM,,PegboardData,,,RightControllerPosition,0.08830627053976059,-0.10127943009138107,0.42641693353652954
21173,2022-09-28 12:14:13 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.349653959274292,0.10904927551746368
21173,2022-09-28 12:14:13 PM,,PegboardData,,,RightControllerPosition,0.09535150229930878,-0.01881406083703041,0.45141658186912537
21257,2022-09-28 12:14:13 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904939472675323
21257,2022-09-28 12:14:13 PM,,PegboardData,,,RightControllerPosition,0.09787734597921371,0.010141418315470219,0.49344390630722046
21342,2022-09-28 12:14:13 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.34965404868125916,0.10904933512210846
21342,2022-09-28 12:14:13 PM,,PegboardData,,,RightControllerPosition,0.10605026036500931,-0.0006948960945010185,0.5405251383781433
21408,2022-09-28 12:14:14 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965384006500244,0.10904953628778458
21408,2022-09-28 12:14:14 PM,,PegboardData,,,RightControllerPosition,0.11305354535579681,-0.019644908607006073,0.5659476518630981
21509,2022-09-28 12:14:14 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965401887893677,0.1090494841337204
21509,2022-09-28 12:14:14 PM,,PegboardData,,,RightControllerPosition,0.1197400838136673,-0.028824834153056145,0.5780741572380066
21574,2022-09-28 12:14:14 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.34965381026268005,0.10904939472675323
21574,2022-09-28 12:14:14 PM,,PegboardData,,,RightControllerPosition,0.11889062821865082,-0.03352339193224907,0.5828649401664734
21658,2022-09-28 12:14:14 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539294719696,0.10904953628778458
21658,2022-09-28 12:14:14 PM,,PegboardData,,,RightControllerPosition,0.11177406460046768,-0.03836972266435623,0.5804386138916016
21756,2022-09-28 12:14:14 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
21756,2022-09-28 12:14:14 PM,,PegboardData,,,RightControllerPosition,0.1107625886797905,-0.037118442356586456,0.5814816951751709
21825,2022-09-28 12:14:14 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494692325592
21825,2022-09-28 12:14:14 PM,,PegboardData,,,RightControllerPosition,0.11200729757547379,-0.03805818036198616,0.5846906304359436
21907,2022-09-28 12:14:14 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539294719696,0.10904953628778458
21907,2022-09-28 12:14:14 PM,,PegboardData,,,RightControllerPosition,0.11091896146535873,-0.04082682728767395,0.5853883624076843
21991,2022-09-28 12:14:14 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904939472675323
21991,2022-09-28 12:14:14 PM,,PegboardData,,,RightControllerPosition,0.10952089726924896,-0.04228460416197777,0.5854417681694031
22079,2022-09-28 12:14:14 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904939472675323
22079,2022-09-28 12:14:14 PM,,PegboardData,,,RightControllerPosition,0.10806635022163391,-0.04323277994990349,0.5852997303009033
22159,2022-09-28 12:14:14 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965384006500244,0.10904943197965622
22159,2022-09-28 12:14:14 PM,,PegboardData,,,RightControllerPosition,0.10746161639690399,-0.04402541741728783,0.5853610634803772
22243,2022-09-28 12:14:14 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
22243,2022-09-28 12:14:14 PM,,PegboardData,,,RightControllerPosition,0.10998781770467758,-0.04267388954758644,0.5804890394210815
22326,2022-09-28 12:14:14 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965381026268005,0.10904950648546219
22326,2022-09-28 12:14:14 PM,,PegboardData,,,RightControllerPosition,0.11287622898817062,-0.04158397018909454,0.5562492609024048
22410,2022-09-28 12:14:15 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494692325592
22410,2022-09-28 12:14:15 PM,,PegboardData,,,RightControllerPosition,0.11307515949010849,-0.04453409090638161,0.4985888600349426
22494,2022-09-28 12:14:15 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494692325592
22494,2022-09-28 12:14:15 PM,,PegboardData,,,RightControllerPosition,0.11101958155632019,-0.07541508227586746,0.42364534735679626
22578,2022-09-28 12:14:15 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965381026268005,0.10904950648546219
22578,2022-09-28 12:14:15 PM,,PegboardData,,,RightControllerPosition,0.1016552522778511,-0.14673638343811035,0.34565654397010803
22662,2022-09-28 12:14:15 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.34965401887893677,0.10904931277036667
22662,2022-09-28 12:14:15 PM,,PegboardData,,,RightControllerPosition,0.09523831307888031,-0.217367485165596,0.2717971205711365
22746,2022-09-28 12:14:15 PM,,PegboardData,,,LeftControllerPosition,-0.8217870593070984,-0.3496537208557129,0.10904914140701294
22746,2022-09-28 12:14:15 PM,,PegboardData,,,RightControllerPosition,0.08851197361946106,-0.2674758732318878,0.21628685295581818
22830,2022-09-28 12:14:15 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904937237501144
22830,2022-09-28 12:14:15 PM,,PegboardData,,,RightControllerPosition,0.09028662741184235,-0.27877822518348694,0.19350400567054749
22913,2022-09-28 12:14:15 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539294719696,0.10904953628778458
22913,2022-09-28 12:14:15 PM,,PegboardData,,,RightControllerPosition,0.08970597386360168,-0.2888461947441101,0.18672551214694977
22997,2022-09-28 12:14:15 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
22997,2022-09-28 12:14:15 PM,,PegboardData,,,RightControllerPosition,0.08645911514759064,-0.29132962226867676,0.18284860253334045
23081,2022-09-28 12:14:15 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.34965401887893677,0.10904926806688309
23081,2022-09-28 12:14:15 PM,,PegboardData,,,RightControllerPosition,0.08530644327402115,-0.29711228609085083,0.18592104315757751
23164,2022-09-28 12:14:15 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.349653959274292,0.1090492457151413
23164,2022-09-28 12:14:15 PM,,PegboardData,,,RightControllerPosition,0.08438024669885635,-0.2989746034145355,0.18882030248641968
23248,2022-09-28 12:14:15 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.34965401887893677,0.10904931277036667
23248,2022-09-28 12:14:15 PM,,PegboardData,,,RightControllerPosition,0.08619838207960129,-0.28745222091674805,0.1999751329421997
23331,2022-09-28 12:14:15 PM,,PegboardData,,,LeftControllerPosition,-0.8217868208885193,-0.3496538996696472,0.10904957354068756
23331,2022-09-28 12:14:15 PM,,PegboardData,,,RightControllerPosition,0.09312126040458679,-0.23517049849033356,0.23474065959453583
23415,2022-09-28 12:14:16 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904937237501144
23415,2022-09-28 12:14:16 PM,,PegboardData,,,RightControllerPosition,0.09555430710315704,-0.14323125779628754,0.2853184938430786
23499,2022-09-28 12:14:16 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965384006500244,0.10904943197965622
23499,2022-09-28 12:14:16 PM,,PegboardData,,,RightControllerPosition,0.09944987297058105,-0.04121074452996254,0.34497562050819397
23569,2022-09-28 12:14:16 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.349653959274292,0.10904954373836517
23569,2022-09-28 12:14:16 PM,,PegboardData,,,RightControllerPosition,0.10248260945081711,0.024185581132769585,0.3989622890949249
23652,2022-09-28 12:14:16 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
23652,2022-09-28 12:14:16 PM,,PegboardData,,,RightControllerPosition,0.1055028885602951,0.08130845427513123,0.46300679445266724
23735,2022-09-28 12:14:16 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904937237501144
23735,2022-09-28 12:14:16 PM,,PegboardData,,,RightControllerPosition,0.10707216709852219,0.12500625848770142,0.5104398131370544
23819,2022-09-28 12:14:16 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539890766144,0.1090494692325592
23819,2022-09-28 12:14:16 PM,,PegboardData,,,RightControllerPosition,0.10439874976873398,0.14256487786769867,0.5446187853813171
23904,2022-09-28 12:14:16 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539294719696,0.10904953628778458
23904,2022-09-28 12:14:16 PM,,PegboardData,,,RightControllerPosition,0.10755410045385361,0.13822181522846222,0.5791168212890625
23987,2022-09-28 12:14:16 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.10904955118894577
23987,2022-09-28 12:14:16 PM,,PegboardData,,,RightControllerPosition,0.11123933643102646,0.13673241436481476,0.5892642736434937
24071,2022-09-28 12:14:16 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539294719696,0.10904952138662338
24071,2022-09-28 12:14:16 PM,,PegboardData,,,RightControllerPosition,0.11060510575771332,0.1281661093235016,0.5991076231002808
24154,2022-09-28 12:14:16 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
24154,2022-09-28 12:14:16 PM,,PegboardData,,,RightControllerPosition,0.10801731050014496,0.12323976308107376,0.6052725911140442
24238,2022-09-28 12:14:16 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
24238,2022-09-28 12:14:16 PM,,PegboardData,,,RightControllerPosition,0.11091350764036179,0.12382544577121735,0.6116665005683899
24318,2022-09-28 12:14:16 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.34965401887893677,0.10904931277036667
24318,2022-09-28 12:14:16 PM,,PegboardData,,,RightControllerPosition,0.11096294969320297,0.12407625466585159,0.6155349612236023
24404,2022-09-28 12:14:17 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496539890766144,0.10904939472675323
24404,2022-09-28 12:14:17 PM,,PegboardData,,,RightControllerPosition,0.11294719576835632,0.1245221197605133,0.6232795119285583
24488,2022-09-28 12:14:17 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
24488,2022-09-28 12:14:17 PM,,PegboardData,,,RightControllerPosition,0.11303146928548813,0.12531176209449768,0.6287772059440613
24570,2022-09-28 12:14:17 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539294719696,0.10904952138662338
24570,2022-09-28 12:14:17 PM,,PegboardData,,,RightControllerPosition,0.10769982635974884,0.12290199100971222,0.6348538398742676
24654,2022-09-28 12:14:17 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.34965386986732483,0.10904935002326965
24654,2022-09-28 12:14:17 PM,,PegboardData,,,RightControllerPosition,0.10716205835342407,0.12070420384407043,0.6398460865020752
24738,2022-09-28 12:14:17 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494841337204
24738,2022-09-28 12:14:17 PM,,PegboardData,,,RightControllerPosition,0.10707377642393112,0.11569559574127197,0.6422669887542725
24823,2022-09-28 12:14:17 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904939472675323
24823,2022-09-28 12:14:17 PM,,PegboardData,,,RightControllerPosition,0.11016432195901871,0.11550526320934296,0.6454030275344849
24903,2022-09-28 12:14:17 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496539890766144,0.10904944688081741
24903,2022-09-28 12:14:17 PM,,PegboardData,,,RightControllerPosition,0.11361071467399597,0.11747203767299652,0.6459106802940369
24987,2022-09-28 12:14:17 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904939472675323
24987,2022-09-28 12:14:17 PM,,PegboardData,,,RightControllerPosition,0.11709398031234741,0.11272650957107544,0.6506505608558655
25070,2022-09-28 12:14:17 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494692325592
25070,2022-09-28 12:14:17 PM,,PegboardData,,,RightControllerPosition,0.12097323685884476,0.10995208472013474,0.6496778726577759
25154,2022-09-28 12:14:17 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
25154,2022-09-28 12:14:17 PM,,PegboardData,,,RightControllerPosition,0.12283599376678467,0.1064184308052063,0.6456261277198792
25237,2022-09-28 12:14:17 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.109049491584301
25237,2022-09-28 12:14:17 PM,,PegboardData,,,RightControllerPosition,0.12195725739002228,0.10376612097024918,0.640271782875061
25321,2022-09-28 12:14:17 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
25321,2022-09-28 12:14:17 PM,,PegboardData,,,RightControllerPosition,0.11893497407436371,0.1015569418668747,0.6345390677452087
25405,2022-09-28 12:14:18 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496537506580353,0.10904937982559204
25405,2022-09-28 12:14:18 PM,,PegboardData,,,RightControllerPosition,0.11669067293405533,0.1030687764286995,0.6280748844146729
25488,2022-09-28 12:14:18 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494841337204
25488,2022-09-28 12:14:18 PM,,PegboardData,,,RightControllerPosition,0.11643368005752563,0.10728058218955994,0.6221982836723328
25572,2022-09-28 12:14:18 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965407848358154,0.10904951393604279
25572,2022-09-28 12:14:18 PM,,PegboardData,,,RightControllerPosition,0.11876346915960312,0.11524969339370728,0.6079142093658447
25655,2022-09-28 12:14:18 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.109049491584301
25655,2022-09-28 12:14:18 PM,,PegboardData,,,RightControllerPosition,0.11174964159727097,0.11771545559167862,0.5594924688339233
25739,2022-09-28 12:14:18 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
25739,2022-09-28 12:14:18 PM,,PegboardData,,,RightControllerPosition,0.059940315783023834,0.052221182733774185,0.4642433524131775
25822,2022-09-28 12:14:18 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.10904955118894577
25822,2022-09-28 12:14:18 PM,,PegboardData,,,RightControllerPosition,-0.0033897191751748323,-0.055512502789497375,0.38059449195861816
25906,2022-09-28 12:14:18 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
25906,2022-09-28 12:14:18 PM,,PegboardData,,,RightControllerPosition,-0.05768125131726265,-0.15627436339855194,0.3143151104450226
25976,2022-09-28 12:14:18 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.349653959274292,0.10904954373836517
25976,2022-09-28 12:14:18 PM,,PegboardData,,,RightControllerPosition,-0.09793153405189514,-0.22481085360050201,0.27164366841316223
26060,2022-09-28 12:14:18 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
26060,2022-09-28 12:14:18 PM,,PegboardData,,,RightControllerPosition,-0.12709373235702515,-0.2614195644855499,0.22826577723026276
26143,2022-09-28 12:14:18 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
26143,2022-09-28 12:14:18 PM,,PegboardData,,,RightControllerPosition,-0.15382249653339386,-0.2856547236442566,0.1988045871257782
26226,2022-09-28 12:14:18 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.109049491584301
26226,2022-09-28 12:14:18 PM,,PegboardData,,,RightControllerPosition,-0.18080030381679535,-0.29233911633491516,0.17966397106647491
26310,2022-09-28 12:14:18 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904937237501144
26310,2022-09-28 12:14:18 PM,,PegboardData,,,RightControllerPosition,-0.20094825327396393,-0.305080384016037,0.16727755963802338
26394,2022-09-28 12:14:19 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965384006500244,0.10904943197965622
26394,2022-09-28 12:14:19 PM,,PegboardData,,,RightControllerPosition,-0.21096138656139374,-0.3145529627799988,0.16297221183776855
26477,2022-09-28 12:14:19 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494692325592
26477,2022-09-28 12:14:19 PM,,PegboardData,,,RightControllerPosition,-0.21343858540058136,-0.31004127860069275,0.16756615042686462
26561,2022-09-28 12:14:19 PM,,PegboardData,,,LeftControllerPosition,-0.8217868208885193,-0.34965386986732483,0.10904960334300995
26561,2022-09-28 12:14:19 PM,,PegboardData,,,RightControllerPosition,-0.2109449952840805,-0.301565021276474,0.17621073126792908
26644,2022-09-28 12:14:19 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904939472675323
26644,2022-09-28 12:14:19 PM,,PegboardData,,,RightControllerPosition,-0.20135164260864258,-0.2844678461551666,0.19179654121398926
26728,2022-09-28 12:14:19 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539294719696,0.10904953628778458
26728,2022-09-28 12:14:19 PM,,PegboardData,,,RightControllerPosition,-0.17779095470905304,-0.2402733713388443,0.2368648499250412
26812,2022-09-28 12:14:19 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904939472675323
26812,2022-09-28 12:14:19 PM,,PegboardData,,,RightControllerPosition,-0.1343192607164383,-0.15495771169662476,0.3118899166584015
26895,2022-09-28 12:14:19 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904939472675323
26895,2022-09-28 12:14:19 PM,,PegboardData,,,RightControllerPosition,-0.0785803571343422,-0.04463601112365723,0.3949730694293976
26979,2022-09-28 12:14:19 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
26979,2022-09-28 12:14:19 PM,,PegboardData,,,RightControllerPosition,-0.03169568255543709,0.044157758355140686,0.4568689167499542
27062,2022-09-28 12:14:19 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539890766144,0.1090494692325592
27062,2022-09-28 12:14:19 PM,,PegboardData,,,RightControllerPosition,-0.0125920744612813,0.1030634418129921,0.499468594789505
27146,2022-09-28 12:14:19 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965381026268005,0.1090494766831398
27146,2022-09-28 12:14:19 PM,,PegboardData,,,RightControllerPosition,-0.01617594063282013,0.1382395476102829,0.5283287763595581
27230,2022-09-28 12:14:19 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904937237501144
27230,2022-09-28 12:14:19 PM,,PegboardData,,,RightControllerPosition,-0.030295969918370247,0.14514897763729095,0.5564905405044556
